url,zone,days,total invested,deposits number,TopListPrc,monitors number,design,text,licence,forums,reviews,listings,firstLap,plans
earnhour.biz,biz,77,12245,876,91.67,12,7,1,1,13,0,0,1,73.2
topspiration.me,me,77,10603,170,100,2,0,0,0,5,0,0,1,5
terrainvest-ltd.com,com,77,9844,152,84.62,13,744,0,1,15,1,0,1,1.2
solidsource.org,org,77,6034,73,83.33,12,744,168,1,15,0,0,1,1.07
freggs.biz,biz,77,5907,93,91.67,12,1,0,1,19,1,0,1,6.5
latypay.com-L100001,com-L100001,77,4721,61,50,2,2,1,0,0,1,0,-1,2.77
arbitragepeople.com,com,77,3270,25,100,6,1,1,0,9,3,0,0,0.75
astanapetroleum.com,com,77,2830,61,100,4,754,30,1,0,0,0,1,0.77
sohourly.com,com,77,640,72,100,4,0,0,0,2,0,0,1,3.33
icreatale.com,com,77,80,7,100,2,0,0,0,5,0,0,1,2
bigworld.pro,pro,77,-1,-1,-1,-1,8,0,0,2,0,-1,1,2.14
hyip.work,work,77,-1,-1,-1,-1,0,0,0,1,0,-1,-1,0.22
wavebtc.pw,pw,77,-1,-1,100,1,155,30,1,0,0,0,1,24.8
arbitrage-bot.com,com,77,-1,-1,-1,-1,0,29,1,0,0,-1,1,2.5
diamodus.cc,cc,76,282230,4215,100,1,0,0,0,0,0,0,1,2
btcrush.io,io,76,52396,1934,88.89,18,6,0,0,13,13,0,-1,4.1
bitstaxi.net,net,76,39480,597,100,1,0,0,0,1,0,0,-1,-1
proledgr.io,io,76,15743,113,80,20,3,1,0,13,3,0,1,3
lifegram.ru,ru,76,6100,5,100,1,1,0,0,1,0,0,-1,0.97
royal-dynasty.com,com,76,2717,35,100,5,715,16,1,7,1,0,1,2.1
bearbit.biz,biz,76,2187,154,100,1,0,0,0,4,0,0,1,0.8
fastmining.org,org,76,1640,37,77.27,22,732,0,1,16,0,0,-1,2.5
secure-investment.net,net,76,1509,52,93.75,16,0,0,1,10,0,0,-1,2.14
sdfin.biz,biz,76,1332,11,11.11,18,48,1,0,22,6,150,1,1.5
tradelucida.biz,biz,76,1138,59,100,3,0,0,0,7,0,0,1,1
luckywave.biz,biz,76,583,40,88.89,9,2,0,1,9,3,0,1,9
katalizinvest.com,com,76,463,25,-1,-1,0,0,0,0,0,-1,1,1.1
elgalcoin.com,com,76,-1,-1,0,1,4,0,0,0,1,0,-1,-1
toltec.capital,capital,76,-1,-1,-1,-1,0,0,0,1,0,-1,0,0.2
ezcor.ltd,ltd,76,-1,-1,0,1,0,0,0,3,0,0,1,2
theclickingads.com,com,76,-1,-1,100,2,0,0,1,13,0,0,1,3
efirica.io,io,76,-1,-1,-1,-1,0,0,1,1,0,-1,-1,5
spiderforex.bid,bid,76,-1,-1,100,1,99,12,1,0,0,0,1,96
rollrox.pw,pw,76,-1,-1,100,1,147,0,1,0,0,0,1,116
protonius.trade,trade,76,-1,-1,100,1,55,8,1,0,0,0,1,29.6
trustbitcoin.bid,bid,76,-1,-1,100,1,234,75,1,0,0,0,1,128
btcreserve.bid,bid,76,-1,-1,100,1,111,38,1,0,0,0,1,5.6
asdevinc.bid,bid,76,-1,-1,100,1,65,25,1,0,0,0,1,284
harper-mining-eventos.com,com,76,-1,-1,100,2,3,0,1,5,0,0,1,3
millonario-invest.com,com,76,-1,-1,100,1,1,0,0,0,0,0,1,11
withdraw-bit.online,online,76,-1,-1,100,2,0,0,0,0,0,0,1,50
smart-bank.ltd,ltd,75,44816,456,100,5,0,0,0,4,0,0,1,1
litetrade.org,org,75,32465,178,73.68,19,0,0,1,7,1,0,1,2.86
alphaintelect.net,net,75,32419,309,75,36,2,0,1,10,16,99,0,2.5
goldenpark.top,top,75,29039,1616,78.95,19,0,0,0,14,0,0,1,1
jpcrypts.com,com,75,28836,142,66.67,3,754,0,0,1,0,0,1,2.2
alt-energy.biz,biz,75,24237,308,80,5,0,0,0,5,0,0,0,1.2
flexibit.bz,bz,75,11783,110,100,2,0,0,0,0,0,0,-1,3.36
bitcoininvestment.cc,cc,75,8192,81,80.95,21,2,0,1,12,0,0,-1,15
hourlytop.com,com,75,6969,493,100,5,0,0,0,7,0,0,1,23.33
coinmagic.cc,cc,75,329,25,100,4,1,1,0,10,2,0,-1,2
space-business.net,net,75,36,2,100,1,0,0,0,0,0,0,-1,1.4
midas.investments,investments,75,-1,-1,16.67,6,1,0,0,7,2,552,-1,-1
btccoinmine.com,com,75,-1,-1,0,2,1,0,0,8,0,0,0,3
bitteria.tech,tech,75,-1,-1,50,2,2,3,1,2,0,0,1,3.5
ucoint.com,com,75,-1,-1,50,4,1,0,0,0,3,0,-1,1
masternodesbot.com,com,75,-1,-1,-1,-1,0,0,0,3,0,-1,0,1
diahibit.com,com,75,-1,-1,100,1,0,13,1,0,0,0,0,0.5
spilloverbot.com,com,75,-1,-1,100,1,0,0,0,0,0,0,-1,-1
trading-group.ltd,ltd,75,-1,-1,100,3,749,274,1,8,0,0,1,2.5
royalstrade.com,com,75,-1,-1,100,3,1,1,1,8,0,0,0,1.5
trust-cash.com,com,75,-1,-1,100,1,147,0,1,0,0,0,1,40
coinfluxfx.biz,biz,75,-1,-1,100,1,0,0,0,0,0,0,1,0.8
risefinance.cc,cc,74,45209,783,66.67,6,0,0,0,3,0,0,1,2
detron.biz,biz,74,44164,629,90,10,0,0,0,6,0,0,-1,1
mx-instant.com,com,74,41192,461,75,16,754,0,1,4,0,0,0,3
strange-event.com,com,74,17404,260,66.67,6,0,0,0,4,0,0,0,1.4
altcoiner.net,net,74,12102,97,100,2,0,0,0,0,0,0,1,3.36
capitalgold.pro,pro,74,4876,197,68.75,16,8,0,1,17,1,0,1,20
forwardtrading.net,net,74,2380,52,100,1,2,0,1,15,0,0,1,2.05
oasisinvestltd.com,com,74,440,13,80,5,1,1,1,9,0,0,-1,2.88
bitmi.ru,ru,74,429,11,100,1,0,0,0,0,0,0,-1,2
loyalprofit.com,com,74,270,14,100,1,17,4,1,3,0,0,0,2
idealmining.com,com,74,-1,-1,0,3,0,0,0,5,2,25,-1,0.5
game.lastpixel.io,lastpixel,74,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-1
loan-inwest.com,com,74,-1,-1,100,3,1,0,1,13,0,0,0,0.9
bitprofit.cc,cc,74,-1,-1,-1,-1,16,2,0,1,0,-1,1,4.58
rainbow.cash,cash,74,-1,-1,100,1,3,1,1,0,0,0,1,2
investingsolution.net,net,74,-1,-1,100,2,8,2,1,0,0,0,0,1
riomerchant.trade,trade,74,-1,-1,-1,-1,17,1,1,0,0,-1,1,60
s8-invest.com,com,74,-1,-1,100,1,0,0,0,0,0,0,0,8
gigahashbit.com,com,73,13654,309,81.82,11,0,0,0,6,0,0,1,50
prospectbit.com,com,73,13061,182,80,20,4,38,1,14,2,0,1,12
bitgoldtrade.com,com,73,12273,229,20,15,1,0,1,21,4,316,1,12
coinspayment.biz,biz,73,9414,607,93.75,16,103,21,1,11,0,0,1,8
itechnology.pw,pw,73,2646,85,100,1,0,0,0,3,0,0,1,20
betype.biz,biz,73,1630,15,100,2,748,469,1,2,0,0,1,2.1
bitcoinshuttle.biz,biz,73,1482,100,100,1,0,0,0,4,0,0,1,98.88
orion24.net,net,73,1050,5,100,1,0,0,0,0,0,0,1,12.48
shareprofit.info,info,73,210,3,100,1,3,3,0,10,0,0,1,51.43
trade-forex.biz,biz,73,30,3,100,1,0,7,1,0,0,0,1,5.6
domovoy-invest.ru,ru,73,-1,-1,0,1,0,0,0,0,0,10,-1,-1
betmaniya.space,space,73,-1,-1,-1,-1,0,0,0,1,0,-1,-1,2.4
global-profitrade.com,com,73,-1,-1,75,8,0,0,0,6,7,0,-1,0.9
myhotelsbiz.com,com,73,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-1
eth-invest.com,com,73,-1,-1,-1,-1,2,0,0,4,0,-1,1,7.92
broxtech.com,com,73,-1,-1,100,1,0,6,1,0,0,0,-1,2.32
vantagecomponent.com,com,73,-1,-1,50,2,0,0,0,0,0,0,-1,1.7
BtcGold.cc,cc,73,-1,-1,100,1,0,0,0,0,0,0,-1,-1
xviata.com,com,73,-1,-1,100,1,0,0,0,0,0,0,-1,-1
biteer.biz,biz,73,-1,-1,100,1,0,0,0,0,0,0,-1,1
razorround.com,com,73,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1
dingcoins.com,com,72,186013,8610,85.71,28,6,0,1,12,1,0,1,35.76
4btc.pw,pw,72,26830,1461,88,25,0,24,1,19,1,0,1,2
inrem.net,net,72,19662,625,100,14,0,0,1,11,1,0,-1,9.29
q-pro-bit.ltd,ltd,72,12961,91,90,10,0,6,1,9,1,0,1,4
forexrangers.com,com,72,8433,132,100,8,747,24,1,10,2,0,1,2.2
basic-fx.biz,biz,72,8384,74,100,4,3,0,1,6,3,0,-1,2.5
vohourly.biz,biz,72,8246,544,100,8,1,3,1,8,0,0,1,96
royalbitinv.com,com,72,5909,126,50,4,0,0,0,4,0,0,1,11
bottrade.cc,cc,72,5482,106,13.64,22,0,0,0,31,9,2,-1,1
experienced-team.com,com,72,5158,53,92.86,14,0,0,0,12,0,0,-1,3
hashprofit.biz,biz,72,4510,210,90.91,11,4,1,1,3,0,0,1,3
mip.capital,capital,72,3929,59,100,1,0,0,0,3,0,0,-1,-1
upbillion.online,online,72,2832,34,77.78,9,749,310,1,10,0,0,1,2.1
dfcapital.io,io,72,2293,62,71.43,7,1,11,1,7,0,0,1,2
bitcloud.global,global,72,2060,44,20,5,0,0,0,4,2,309,-1,1
inside-invest.com,com,72,1570,43,100,3,0,0,0,0,0,0,-1,4.29
cryptotradingpro.biz,biz,72,810,23,100,5,758,130,1,4,0,0,1,1.5
altcoinincome.com,com,72,10,1,50,4,0,0,0,0,0,0,1,30
hooplexfinancial.com,com,72,-1,-1,0,2,119,569,1,1,0,15,0,1
exxolon.com,com,72,-1,-1,100,3,1,0,0,0,1,0,1,1
ivestboom.info,info,72,-1,-1,100,2,0,1,1,3,0,0,1,1
space-is-mine.ru,ru,72,-1,-1,33.33,3,0,0,0,2,2,0,0,1
siembraclix.com,com,72,-1,-1,66.67,3,14,0,1,5,0,0,0,1.5
hours-coin.com,com,72,-1,-1,100,1,5,4,1,0,0,0,1,19.2
invest.modusvivend.ru,modusvivend,72,-1,-1,-1,-1,1,0,1,1,0,-1,-1,0.6
safepilow.com,com,72,-1,-1,-1,-1,4,74,1,1,0,-1,1,4
biteweb.trade,trade,72,-1,-1,100,1,155,31,1,0,0,0,1,122
alphagoldltd.com,com,72,-1,-1,100,2,3,1,1,0,0,0,1,0.48
botbear.com,com,72,-1,-1,-1,-1,44,1,1,0,0,-1,-1,10
oildropsolution.com,com,72,-1,-1,100,1,0,0,0,0,0,0,-1,0.5
auto-bit.site,site,72,-1,-1,100,2,0,0,0,0,0,0,1,150
jetgains.com,com,72,-1,-1,100,7,0,0,0,5,0,0,0,0.6
titan7.cc,cc,71,81893,454,15,20,0,30,0,26,9,2,1,5
chainex.biz,biz,71,13323,388,77.27,22,2,0,1,6,3,0,1,5
luckbit.biz,biz,71,10816,794,100,14,85,61,1,8,0,0,1,7.2
dmsc-invest.cc,cc,71,8997,301,100,3,0,0,0,5,0,0,-1,1.3
5gtech.pw,pw,71,6948,154,100,1,1,0,1,1,0,0,-1,2.1
warantis.com,com,71,3464,20,14.29,14,0,0,0,13,7,1,-1,9
bitstate.me,me,71,2233,40,100,1,0,4,1,8,2,0,1,3
profclub.co,co,71,2167,79,80,10,0,0,1,16,2,0,1,4.1
ingobtc.com,com,71,1330,75,100,7,8,1,1,1,1,0,1,2.4
orange4.capital,capital,71,560,5,100,3,0,0,0,0,0,0,-1,3
tender-expert.net,net,71,518,25,43.75,16,0,0,1,27,14,1,-1,2
goldbitcoin.cc,cc,71,25,1,100,1,0,0,0,0,0,0,-1,5
profit-industry.net,net,71,-1,-1,-1,-1,0,0,0,1,0,-1,1,4
fxb-invest.ltd,ltd,71,-1,-1,0,2,0,0,1,0,0,1,1,3
you-momey.top,top,71,-1,-1,100,1,11,0,0,0,0,0,-1,2.33
crypt-invest.tech,tech,71,-1,-1,-1,-1,0,0,0,8,0,-1,1,7
shakewise.trade,trade,71,-1,-1,100,1,99,39,1,0,0,0,1,29.6
finance-holding.com,com,71,-1,-1,-1,-1,0,0,0,4,0,-1,-1,-1
oil-businessgrups.com,com,71,-1,-1,100,2,14,0,1,12,0,0,1,2
perfect-hyip.bid,bid,71,-1,-1,-1,-1,16,0,1,0,0,-1,1,4.5
multibtc.cc,cc,71,-1,-1,-1,-1,5,2,1,0,0,-1,1,25
btc-instant.eu,eu,71,-1,-1,100,1,0,0,0,0,0,0,-1,30
gerbcorp.com,com,71,-1,-1,-1,-1,0,0,0,0,0,-1,1,900
cryptomineltd.com,com,71,-1,-1,100,2,0,0,0,0,0,0,1,1
trix-group.com,com,70,48941,627,12.5,8,1,0,1,21,1,253,1,1.5
xau7ltd.com,com,70,13884,213,19.05,21,0,6,1,18,4,1,-1,3.57
hourhash.com,com,70,12169,853,90.91,11,2,1,1,9,0,0,1,24
future-currency.com,com,70,6480,298,0,1,0,0,0,0,0,0,-1,3
frederickclarkson.com,com,70,5995,86,85.71,7,1,0,0,5,11,0,0,4.7
money-birds.one,one,70,4186,12,100,2,0,0,0,3,1,0,-1,2.03
bitlifeltd.com,com,70,3637,69,86.67,15,0,0,1,15,1,0,1,12
cavalliumcoin.com,com,70,2880,62,100,5,0,0,1,15,1,0,1,4
electroindustries.biz,biz,70,2320,57,100,2,750,117,1,10,0,0,1,2.1
magicb.io,io,70,1934,72,75,8,0,0,1,7,1,0,1,12
phorall.com,com,70,1925,6,100,4,1,0,1,13,1,0,1,3.3
btc-f.biz,biz,70,291,12,100,1,0,0,0,0,0,0,1,35.28
cryptomachine.biz,biz,70,192,4,81.82,11,1,0,0,9,7,0,1,1.2
tbbcrypto.com,com,70,100,4,0,2,14,133,1,10,0,0,1,2.5
oneray.capital,capital,70,19,2,60,5,0,0,1,12,4,50,-1,1.8
online-investment.su,su,70,-1,-1,0,1,19,5,1,2,0,0,1,4.8
keetun.com,com,70,-1,-1,-1,-1,0,0,0,8,1,-1,-1,-1
glowfx.cc,cc,70,-1,-1,-1,-1,234,60,1,0,0,-1,1,10
coinsinfinite.com,com,70,-1,-1,100,1,10,4,1,2,0,0,1,400
bigmoney.pw,pw,70,-1,-1,100,1,234,79,1,0,0,0,1,128
bankir.biz,biz,70,-1,-1,100,1,3,0,1,1,0,0,-1,-1
blockcoiners.com,com,70,-1,-1,100,2,7,0,1,4,0,0,1,0.21
BtcHourly.cc,cc,70,-1,-1,-1,-1,0,0,0,0,0,-1,1,10
resonance-china.com,com,70,-1,-1,100,2,0,0,0,0,0,0,-1,-1
bitcoinprofiter.com,com,70,-1,-1,66.67,3,3,1,1,0,0,0,1,1
cryptex.online,online,70,-1,-1,100,1,0,0,0,0,0,0,-1,-1
fxilimited.com,com,70,-1,-1,100,1,0,0,0,0,0,0,1,1
el-terro.com,com,69,67916,645,68.89,45,0,0,0,15,28,0,0,1.1
greencapital.global,global,69,12670,89,71.43,7,1,0,0,11,4,0,0,0.5
chestwallet.com,com,69,7997,71,66.67,3,0,0,0,4,0,0,1,2.4
super-market.biz,biz,69,6105,18,93.75,16,0,0,0,9,0,0,-1,2
browncap.biz,biz,69,2175,29,100,5,749,346,1,10,0,0,1,2.1
bestofboth.club,club,69,2015,42,50,2,21,0,1,0,1,0,1,11
eth-mining.biz,biz,69,1498,75,100,1,0,0,0,0,0,0,-1,-1
forexcryptoprotrade.com,com,69,880,26,85.71,7,0,0,1,9,0,0,0,1.5
adsshare.space,space,69,414,3,25,4,0,1,0,1,5,0,-1,0.6
cryptscalper.com,com,69,376,2,50,2,0,0,1,14,2,300,0,1
BitFlash.cc,cc,69,266,7,100,1,0,0,0,0,0,0,1,4
kebinvestment.com,com,69,110,2,100,2,0,0,0,0,0,0,1,1.2
titan-investmentgroup.com,com,69,69,3,-1,-1,4,3,1,0,0,-1,1,20
highlyprofitablesport.com,com,69,50,1,0,1,0,0,0,4,1,0,1,2
cryptohunter.biz,biz,69,50,4,50,2,2,1,1,9,1,0,1,2
anexinvest.com,com,69,21,2,66.67,3,740,392,1,0,0,0,1,7
stroitely.club,club,69,-1,-1,25,4,0,0,0,0,2,30,-1,1
miratrade.biz,biz,69,-1,-1,100,4,0,0,0,1,1,0,0,1
xtremeearners.com,com,69,-1,-1,50,2,3,1,1,1,0,0,-1,5
mega-profitcom.ru,ru,69,-1,-1,-1,-1,0,0,0,1,0,-1,1,50
icowith.me,me,69,-1,-1,66.67,3,0,0,0,1,0,0,-1,3
vegateck.icu,icu,69,-1,-1,100,1,234,51,1,0,0,0,1,116
advolix.pw,pw,69,-1,-1,100,1,88,11,1,0,0,0,1,128
empireassetinvest.bid,bid,69,-1,-1,100,1,63,21,1,0,0,0,1,128
asiacoinmarket.net,net,69,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-1
coininterest.biz,biz,69,-1,-1,100,2,2,0,1,0,0,0,1,1
trade-profit.pro,pro,69,-1,-1,100,1,0,0,0,0,0,0,1,0.57
ponzisystem.net,net,69,-1,-1,100,2,0,0,0,0,0,0,1,1
serioussafebusiness.biz,biz,69,-1,-1,100,2,0,0,0,0,0,0,1,10
solar-invest.org,org,68,24609,324,72.73,11,0,0,0,11,0,0,1,0.7
btc-union.com,com,68,11422,120,75,4,0,0,0,10,1,0,1,1.1
oilrigfund.com,com,68,10544,134,50,6,0,0,0,9,0,0,1,8
vekx.io,io,68,9647,51,7.14,14,0,1,0,10,3,339,1,1.5
tradebtc.biz,biz,68,8648,138,100,2,0,0,0,4,0,0,1,2.5
wnot.io,io,68,8153,224,90,10,0,0,0,4,0,0,-1,3
kingkoin.biz,biz,68,2901,45,50,8,1,145,1,9,0,348,-1,5
cryptoarb.org,org,68,2172,9,92.86,14,1,2,0,9,1,0,-1,40
bitsmax.ltd,ltd,68,645,22,0,5,3,1,1,21,2,288,-1,2
tcm-invest.com,com,68,227,10,83.33,6,0,2,1,16,1,0,-1,1
capitalizerr.com,com,68,152,12,62.5,8,0,0,1,17,0,0,1,4.5
finance-status.com,com,68,-1,-1,75,4,0,14,1,5,3,20,1,0.9
wtpico.pro,pro,68,-1,-1,0,2,2,0,1,0,1,0,1,3
intrade.me,me,68,-1,-1,0,1,0,0,1,0,0,0,-1,0.9
btcglobal.bid,bid,68,-1,-1,100,1,100,29,1,0,0,0,1,152
btc-solution.net,net,68,-1,-1,-1,-1,7,1,0,0,0,-1,1,1
safe-profit.win,win,68,-1,-1,100,1,53,19,0,0,0,0,1,44
pay-hourly.bid,bid,68,-1,-1,100,1,31,9,0,0,0,0,1,30
bit-reliability.website,website,68,-1,-1,100,1,33,2,0,0,0,0,1,146
btc-private-bk.com,com,68,-1,-1,66.67,3,0,0,0,3,0,0,1,3.43
privilegedgains.com,com,67,35254,749,77.78,9,751,2,1,17,1,0,1,3
kind.immo,immo,67,32749,424,83.33,6,0,0,0,1,0,0,1,20.5
hashmocloud.com,com,67,19375,39,100,1,0,0,0,0,0,0,-1,2
crowdmining.org,org,67,16954,162,77.78,27,0,1,0,14,13,0,-1,2.14
forextzar.com,com,67,9989,334,100,4,734,0,1,2,0,0,1,10.8
vivurbet.com,com,67,1547,94,100,2,0,0,0,4,0,0,1,1.6
socpay.org,org,67,1325,17,20,15,0,0,1,19,1,966,-1,0.7
asiacoinmarket.me,me,67,1190,32,100,2,0,0,1,2,2,0,1,2
minertoken.cloud,cloud,67,215,1,-1,-1,0,0,0,1,0,-1,-1,-1
lumexlimited.com,com,67,50,2,80,5,1,0,1,0,5,0,-1,1
onlyup.org,org,67,-1,-1,28.57,7,1,0,1,3,8,1,0,0.8
smart-contacts.org,org,67,-1,-1,0,2,1,0,1,12,0,30,0,1.44
pexopower.com,com,67,-1,-1,-1,-1,0,0,1,0,0,-1,1,5
mymillions.io,io,67,-1,-1,-1,-1,2,1,1,1,0,-1,-1,0.67
roiforex.com,com,67,-1,-1,66.67,3,1,0,1,5,0,0,1,0.5
cryptofox.pw,pw,67,-1,-1,100,1,147,25,1,0,0,0,1,116
longtrade.bid,bid,67,-1,-1,100,1,134,40,1,0,0,0,1,92
lemniscate.pw,pw,67,-1,-1,100,1,6,1,1,0,0,0,1,15.2
space-adventure.org,org,67,-1,-1,100,1,1,0,0,1,0,0,-1,-1
bitellion.trade,trade,67,-1,-1,100,1,16,2,0,0,0,0,1,68
minelend.com,com,67,-1,-1,-1,-1,2,0,1,0,0,-1,0,1
windtocoin.com,com,67,-1,-1,-1,-1,1,0,0,0,0,-1,1,1200
oilsigo.com,com,67,-1,-1,-1,-1,0,0,0,0,0,-1,1,32
cmecoins.com,com,66,121001,4785,80,20,9,0,1,15,0,0,1,27.84
itsshowtime.biz,biz,66,111641,1357,87.5,8,751,212,1,10,2,0,1,97.44
coinreum.com,com,66,101686,426,66.67,3,0,0,0,3,0,0,1,3.83
novo-star.biz,biz,66,45553,803,68.97,29,2,0,1,12,9,0,1,3
hourhighyield.com,com,66,23444,1296,79.31,29,2,0,1,18,2,0,1,21.36
coreplus.biz,biz,66,16440,302,66.67,3,0,0,0,5,0,0,1,1.1
northpine.io,io,66,12783,121,23.53,17,4,11,1,9,4,1,1,4
icohour.biz,biz,66,11506,634,76.92,13,13,2,1,10,0,0,1,42
bikefor.me,me,66,7116,205,100,6,0,0,0,9,0,0,1,3
trady.io,io,66,6507,65,85.71,7,0,0,0,4,0,0,-1,5
financeadvisory.cc,cc,66,6506,198,40,10,1,0,1,10,0,1,1,2
coinsafe.net,net,66,5588,24,66.67,3,0,0,1,4,1,0,1,0.25
amazing7.org,org,66,1010,19,100,9,0,0,0,7,0,0,1,62.4
ico-lite.com,com,66,390,12,0,3,0,0,0,2,3,148,0,1.5
investmentcoal.com,com,66,244,11,100,2,0,0,0,0,0,0,1,12.4
earnbitcoinforever.com,com,66,60,2,87.5,8,0,0,1,1,0,0,-1,12
express-profit-online.info,info,66,-1,-1,100,1,1,0,1,2,0,0,1,25
algonest.com,com,66,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-1
money2x.net,net,66,-1,-1,100,1,1,0,0,0,1,0,1,0.5
bitcofinance.pw,pw,66,-1,-1,100,1,234,85,1,0,0,0,1,77.6
sonichash.com,com,66,-1,-1,100,1,4,0,1,1,0,0,1,10
skyfinance.co,co,66,-1,-1,-1,-1,6,4,1,6,0,-1,1,20
inv.bet,bet,66,-1,-1,100,1,12,0,1,0,0,0,1,1
24bitdeposit.trade,trade,66,-1,-1,100,1,26,8,0,0,0,0,1,12
profitroundtheclock.com,com,66,-1,-1,-1,-1,0,0,0,0,0,-1,1,2.2
forex-street.com,com,65,134074,1655,84.62,13,732,238,1,10,1,0,1,2
softradeai.com,com,65,46367,214,20,20,1,0,1,19,6,2,-1,1.43
djannat.net,net,65,45834,1200,100,1,0,0,0,1,0,0,1,1.2
cloudpons.com,com,65,26376,344,72.73,22,4,0,1,8,16,0,-1,6
challengemining.com,com,65,18674,227,15.79,19,1,2,1,8,5,853,1,1
coin7.cc,cc,65,7537,185,100,4,0,6,0,3,1,0,1,10
felmina.net,net,65,2304,8,100,2,2,2,1,4,0,0,-1,0.71
bitctrade.com,com,65,847,5,100,3,0,0,0,5,0,0,-1,7
bitctrade.net,net,65,313,15,-1,-1,0,0,1,0,0,-1,0,1
bitsimple.biz,biz,65,140,7,100,1,0,0,0,4,0,0,0,1
jetprofit.ltd,ltd,65,20,2,100,3,755,1,1,6,0,0,1,1
btcminner.cc,cc,65,-1,-1,-1,-1,4,3,1,7,0,-1,-1,-1
rich-family.pro,pro,65,-1,-1,-1,-1,1,0,0,1,0,-1,-1,5
fondostar.pw,pw,65,-1,-1,100,1,78,43,1,0,0,0,1,73.92
multinstante.bid,bid,65,-1,-1,100,1,111,41,1,0,0,0,1,5.6
chaynzy.com,com,65,-1,-1,100,1,43,11,1,0,0,0,-1,50
grandtrustfunds.com,com,65,-1,-1,100,1,0,0,0,0,0,0,1,32
coingenerators.com,com,65,-1,-1,100,4,0,0,0,9,0,0,-1,3.6
hashdime.com,com,65,-1,-1,50,2,0,0,0,0,0,0,1,12
dailyprofitsolution.com,com,65,-1,-1,-1,-1,0,0,0,0,0,-1,-1,4.9
passiveloan.com,com,64,326737,2446,100,5,0,0,0,5,0,0,1,5.2
maxvest.io,io,64,62959,836,74.47,47,1,0,0,20,12,80,1,1
hourgood.com,com,64,59547,2892,35,20,4,14,1,8,4,269,1,25.92
darktrade.biz,biz,64,55026,991,92,25,3,0,1,14,2,0,1,1.5
tudor-games.org,org,64,48062,319,100,3,0,0,1,3,1,0,-1,0.71
weollee.com,com,64,44845,552,87.5,8,0,0,0,9,0,0,-1,1.5
numaret.com,com,64,33005,279,0,18,0,26,0,18,5,843,1,50
nice-hour.club,club,64,32949,970,100,10,39,22,1,1,1,0,1,48
hourparadise.com,com,64,24465,682,75,20,0,0,1,10,2,0,1,4.25
4coins.biz,biz,64,6545,68,90.91,11,2,0,1,8,2,0,-1,3.57
payer24.biz,biz,64,4361,149,83.33,12,0,0,0,7,0,0,1,1.64
robot-spirit.com,com,64,2081,28,100,3,0,0,1,0,0,0,1,6.3
gtventure.biz,biz,64,2030,22,80,5,747,402,1,2,0,0,1,3
pipsmargin.com,com,64,1000,37,100,3,1,0,1,4,0,0,-1,2
legalcapital.biz,biz,64,580,12,100,2,719,161,1,9,0,0,1,2.1
sedoy.capital,capital,64,30,3,100,6,0,0,1,3,0,0,1,1.1
in-ways.ru,ru,64,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-1
arbitragecrypto.net,net,64,-1,-1,-1,-1,0,0,1,0,2,-1,0,2
trust-reliability.com,com,64,-1,-1,0,1,3,2,1,0,1,0,-1,0.25
arbitmine.com,com,64,-1,-1,100,1,0,0,1,0,0,0,1,0.8
bit-trade.xyz,xyz,64,-1,-1,-1,-1,12,1,1,1,0,-1,1,1.2
highearn.pro,pro,64,-1,-1,-1,-1,3,2,0,3,0,-1,1,8
hourtop.icu,icu,64,-1,-1,100,1,62,4,1,0,0,0,1,96
coinsjobs.com,com,64,-1,-1,-1,-1,17,2,1,1,0,-1,1,500
ai-logist.com,com,64,-1,-1,77.78,9,0,0,0,17,10,0,0,0.8
coinexpro.trade,trade,64,-1,-1,80,5,1,0,1,10,0,0,1,0.5
wpw-investment.info,info,64,-1,-1,100,2,0,0,0,0,0,0,1,29
lucky-bit.win,win,64,-1,-1,100,2,0,0,0,0,0,0,1,30
sinpayer.com,com,64,-1,-1,100,1,0,0,0,0,0,0,-1,0.29
hourmining.online,online,63,87245,1439,53.33,30,5,0,1,8,5,67,1,25.44
dogeminer.net,net,63,48730,555,81.82,11,757,50,1,7,4,0,1,6
ecodeposit.biz,biz,63,47697,742,23.08,26,0,0,1,21,5,1,1,3
bitcrown.co,co,63,30113,382,78.57,14,0,1,1,10,4,0,1,3
arubaincome.com,com,63,28498,192,75,4,0,0,0,0,0,0,1,20
thecircle.world,world,63,9560,127,0,1,0,0,0,0,0,0,1,8
investobiz.cc,cc,63,6350,116,100,6,10,0,1,1,1,0,1,34.8
earncapitals.com,com,63,5895,188,100,5,0,0,0,3,0,0,1,2
financeplusinvestment.com,com,63,5399,109,100,4,0,0,0,4,0,0,1,7
aplayt.com,com,63,3856,25,66.67,3,7,1,1,0,0,0,1,3.3
mrputin.biz,biz,63,3392,119,90.91,11,749,331,1,0,0,0,1,11
asdevinc.com,com,63,3272,44,62.5,8,0,0,0,18,7,0,1,0.8
hourlyb.com,com,63,2938,231,100,7,0,0,0,9,0,0,1,48
opulencecrypto.com,com,63,2833,37,81.82,11,0,0,1,9,4,0,1,1.8
btclanding.com,com,63,2702,86,85.71,14,0,0,0,10,0,0,1,12
